0.01
Start,6
1562.62,-458.425,1200.06,1570.54,-456.429,1231.84,1557.91,-483.594,1202.28,1565.04,-470.995,1218.47,0,0,0,0,0,0,0,0,0,32.8127843378156,4.44089209850063E-16,8.88178419700125E-16,-0.517753197201853,25.6967506238977,3.33066907387547E-16,17.6500254912094,13.8143803597735,0.654901088079013,0,0,0,0,0,0,20.8384108145305,108.760457078732,-12.7949315826232,29.9367772599507,79.2666043017371,-68.1650729692835,44.1882899382295,104.777079051032,-22.9039616818047,28.2407527035749,117.570085773616,-61.4566535146172,39.050447252758,48.6877789627197,-63.2947309947971,-1.9032147762003,100.374874231583,-10.4981828426562
1562.61989013008,-458.419937344975,1200.05868880564,1570.53947998164,-456.4208038099,1231.83859405553,1557.91045500342,-483.588841772418,1202.28096955073,1565.03997443654,-470.988172886194,1218.4698823392,-2.43479741108924E-07,-3.000764255326E-08,6.15601987779062E-08,0,0,0,-0.000988482619033597,-0.00507173535004475,-0.000813744797364882,32.8117957028743,-0.00807392696475517,-0.00180525217266236,-0.516390564539503,25.6917261525953,-0.000807644034642951,17.6503206565391,13.807693926528,0.653548879383143,-9.71319185504631E-10,7.93179146869888E-08,-2.4016707926857E-07,0,0,0,20.845316362965,108.744881379025,-12.7799945165073,44.4275970072253,104.73037069653,-22.6581303311695,28.0119925392627,117.517124409173,-61.7669067054539,29.9695476335528,79.1524404210427,-68.2364770639523,39.050540724135,48.6621931701554,-63.2984715925574,-2.12878973994039,100.348393776679,-10.7845228781078
1562.65104286549,-458.411728330788,1200.07435439709,1570.56621130053,-456.410288242609,1231.85521596846,1557.94698375616,-483.581653100683,1202.29646509951,1565.07164908743,-470.979114255868,1218.48605927547,-4.67871141777552E-05,-0.000350167714244938,0.000629336399798392,0,0,0,0.0222027024141034,-0.0170015370250533,0.0237451713343929,32.8349862222425,-0.0213698964776814,0.0178631377086127,-0.492128531722209,25.679817244521,0.0291201103401135,17.6741847482825,13.794894029418,0.678321915504416,0.000576934340249053,0.000417545979701481,-0.000116931125626704,0,0,0,21.060150601412,108.741021777523,-12.5934660771317,44.6283057586136,104.657958784561,-22.4344231476753,27.9937671763079,117.508913316034,-61.8139057695095,30.1329875518716,79.2138546925042,-68.0026719879639,38.7999719753373,48.6411686824571,-63.6404783493039,-1.91625592733578,100.252576065316,-10.5633584113592
1562.63056057444,-458.396706260135,1200.06175066676,1570.54438356892,-456.395823448283,1231.8429823859,1557.92861835528,-483.567129137846,1202.28269923098,1565.05158645796,-470.964604083365,1218.47305094611,0.000269941082648208,-0.000615729682182089,0.00127510412911805,0,0,0,0.0059656700265516,-0.0293768745468039,0.00406648560465033,32.8187490400123,-0.0329208199056663,-0.00307177967592498,-0.509010471430535,25.6674283828497,0.0118213011214667,17.6576260063411,13.7829017201882,0.659236229116829,0.00126267084578255,0.000689206241086263,9.24059639513555E-05,0,0,0,22.7776610532169,108.560014472025,-10.9433800876192,44.6477443404464,104.654494893413,-22.421742330578,30.3964933061688,79.1585131553164,-67.7651444295685,27.8014247019711,117.530949057339,-62.0914666406999,39.062852182103,48.5783053913587,-63.4008171831807,-1.41930248022278,100.121481263015,-10.0693724678804
1562.69175774787,-458.3751410883,1200.10935662923,1570.60485514834,-456.380598803718,1231.89116756891,1558.01344245591,-483.550909232614,1202.31958860183,1565.12520456989,-470.948728614198,1218.51513380089,0.00607633346581884,-4.67502686647889E-05,0.0137414137747566,0,0,0,0.0681561614721576,-0.0563502434545705,0.0474399622663003,32.880939690909,-0.0535008423083299,0.0407368861471529,-0.451821602787016,25.6403332767006,0.0812066567812576,17.7171191596178,13.7586930452531,0.716830745904941,0.0147726987226791,0.000416849492751961,0.00270999547118944,0,0,0,22.7365860279189,108.578024037592,-11.097875454764,44.4246468529271,104.623128892436,-22.8391447223281,27.5358604814123,117.481733296305,-62.5687713467424,39.2230419888655,48.4473031354286,-63.2415201090891,0.00438953733224956,100.003792722161,-8.88591206483946,30.5852607259619,78.9425566046382,-67.7093723371052
1562.72564863626,-458.333578296973,1200.13991028921,1570.62825333843,-456.339317767288,1231.92434956162,1558.07260326209,-483.514720966074,1202.3422462364,1565.16711870021,-470.909528306091,1218.54301071536,0.00961138460387835,-0.00465262704024527,0.0291924820156438,0,0,0,0.108456626934395,-0.0998197534942879,0.0646404930141157,32.9212360073945,-0.0945441760018615,0.0473923759888422,-0.413396183641046,25.5967762113853,0.125356733247367,17.7566199851402,13.715819543626,0.742756186646353,0.0303105213720414,0.00592810469094718,0.00351518527835576,0,0,0,22.9149345939805,108.57758142126,-10.9646212262787,44.3868651749407,104.608601593938,-22.9761623212605,27.0706501848462,117.487426683542,-63.2212803538274,40.9666603905136,48.2061921591418,-61.0928839891591,30.587250296603,78.9227334452704,-67.8646283297794,0.249166533107321,99.9496290217493,-8.84067147914911
1562.79457972615,-458.298889352526,1200.18987514122,1570.69558257653,-456.297945311761,1231.97429259544,1558.16948492981,-483.485316547319,1202.39065779434,1565.25033963656,-470.873326154941,1218.59210822214,0.00902419688833091,-0.00339344204296961,0.0447728310883447,0,0,0,0.175596810440165,-0.140761406991695,0.112256469573772,32.9883749791797,-0.141740380299167,0.0921594372565924,-0.341335449166857,25.5558523937504,0.201032674093507,17.8264613022093,13.6707560436059,0.803898288036676,0.0453353450810641,0.00645115729766215,-0.000804386689011415,0,0,0,22.8276127135173,108.606628744012,-11.1291665405612,44.324397002036,104.566824140208,-23.1926402031839,26.5544691497375,117.421514305876,-63.9863228121587,41.1353633001926,48.1634535463016,-60.9593934868026,0.413126219320638,99.752468484277,-8.82951408250294,30.4832205663325,78.9014965569855,-68.0186351093461
1562.95366285583,-458.269189494823,1200.28676538565,1570.8574110497,-456.259143294593,1232.06992593901,1558.34820362693,-483.458949867224,1202.49057542103,1565.42155669073,-470.839978956029,1218.68986709003,0.00543638549772494,-0.000125463615570887,0.0509611538580392,0,0,0,0.309641859033586,-0.187938526072374,0.236286657605389,33.1224190135815,-0.198444527449201,0.217285870145168,-0.199821638476482,25.5087529883323,0.343772276298612,17.9644982591768,13.6179379176127,0.938583683102516,0.0506616933284135,0.00454985282063576,-0.00626904293730569,0,0,0,22.6488577268421,108.640427341579,-11.3556134828063,44.4047143232448,104.534315265413,-23.1797765682842,26.6185263029696,117.436279995985,-63.9006166999462,41.6564245198987,48.0788727818044,-60.3238652510173,30.100507044925,78.8370476083865,-68.5386395134193,0.491978534410277,99.7588590876349,-8.80068906157137
1563.0804421424,-458.235235634946,1200.35493421104,1570.97529588604,-456.219477074561,1232.13994353608,1558.47620463606,-483.424973761625,1202.56154951384,1565.54418277668,-470.802870426401,1218.76074682108,0.00135321494207362,-0.00529235623284095,0.0427147114982464,0,0,0,0.408331110505838,-0.236554932458348,0.335128539083351,33.2210994815532,-0.250866154508452,0.3060937853685,-0.0981191759740647,25.4601939268435,0.443143210717888,18.0650025335057,13.5672636493457,1.032227399262,0.0413749542476382,0.00945949741182648,-0.00728133732734981,0,0,0,22.5165292028367,108.587751139105,-11.5134603661478,44.2833733694082,104.603609734232,-23.2889066218718,41.7707181834451,48.2124916932627,-60.1296008113077,0.633385386392648,99.8469796921435,-8.65174018632618,26.2889221179607,117.368018719617,-64.2689197586203,30.2425764362149,78.7726878339409,-68.3603797148316
1563.29260828623,-458.216898393146,1200.46885377157,1571.18169877455,-456.170522533304,1232.25333761365,1558.71055082332,-483.409087025568,1202.6935879838,1565.76525528541,-470.768673475268,1218.88429183601,-0.0123721154189519,-0.00657552355010382,0.0511511372251211,0,0,0,0.570990901038396,-0.280284723114938,0.50821201965586,33.3837217043845,-0.323574235508602,0.467724425784246,0.0872937484759539,25.4168226741745,0.633788596981589,18.2400992853996,13.5074495597972,1.2084921389721,0.0461549140816088,0.0140572012436463,-0.0220196409742745,0,0,0,21.7786183652364,108.667133485079,-12.2285663420825,44.0193079083499,104.687045536375,-23.5361343088212,41.3447582854858,48.2216154082715,-60.574310602652,0.641210630336349,99.8642922705003,-8.64753239386883,26.0775462720782,117.242625577749,-64.530450614738,30.0334604728021,78.716163427832,-68.6154979346527
