0.01
Start,1
1414.22,-323.927,1566.17,1424.54,-324.292,1597.31,1398.44,-343.719,1570.62,1411.85,-335.183,1585.42,0,0,0,0,0,0,0,0,0,32.8075482930375,0,1.77635683940025E-15,-0.519774286322541,25.6956027111892,-2.22044604925031E-16,17.6512744819427,13.8161589197494,0.650536599546318,0,0,0,0,0,0,56.5529657512913,48.0689938818452,-85.26699297815,37.6106415809759,134.140270726968,-58.8998505998137,52.9762620320163,92.0573861326881,-39.8859907245679,54.9729497885929,74.719228197827,-88.0680106546343,53.464911316529,11.3619589774492,-74.775411851346
1413.75257511756,-324.061930020935,1566.0459062797,1424.1067992337,-324.367827904707,1597.1751801941,1398.06220988212,-343.91922078848,1570.52190964784,1411.45107682479,-335.318775544586,1585.3037221077,-1.24901335557049E-06,2.76423085210739E-06,1.1245995921997E-05,0,0,0,-0.263319090533971,0.364164101411878,-0.223917276004201,32.5441563625715,0.295764282265014,-0.233960115021009,-0.729489652232665,26.0605986713708,-0.123421508848689,17.4169313791904,14.1408461916291,0.475160625877902,1.02507370534558E-05,7.92840913058118E-07,-5.47423273082171E-06,0,0,0,54.8069012558403,74.532048484103,-88.3642110554028,56.5725257009932,47.6170428425419,-85.4142389541065,37.8168986046034,133.485419790014,-58.9789727658865,53.0309855029433,91.7644327198186,-39.9205681171627,52.1465430448837,12.0836416151186,-76.5213475563466
1413.81873564166,-324.160991000392,1566.08787031399,1424.1052928451,-324.422849874092,1597.23997129981,1398.08883534857,-343.986067328745,1570.56790930316,1411.45872367498,-335.377471153123,1585.36214987253,-0.00536093836880031,-0.00604562038537303,-0.00420609287714642,0,0,0,-0.201574339724843,0.40835201691807,-0.122990140679163,32.6057925477058,0.351537364173424,-0.216129867753035,-0.676709022236317,26.1047700168533,-0.0728602486391998,17.4754477904375,14.1926626476341,0.50359189359745,-0.00561139049694749,0.00710692636344825,0.000992117777578218,0,0,0,56.6129698987626,47.9097493875098,-85.3946796343554,38.3743877843088,133.295294351631,-58.2888162295249,55.4132540445496,74.4624327385381,-87.6772836852154,52.908630984617,92.0554871446349,-39.8346631067323,50.5327375275332,13.5212739427005,-78.6896850509976
1413.6232828544,-324.242140734285,1566.04916177011,1423.87199598706,-324.463247140347,1597.21404932136,1397.86674368062,-344.042898050939,1570.54311848462,1411.22801338666,-335.424047006409,1585.33917453056,-0.0181671989780178,-0.0151731512639306,-0.0124044797017437,0,0,0,-0.298894539930162,0.58221534320213,-0.204142744656574,32.5082513064842,0.519461616779642,-0.354037313926879,-0.769469043856303,26.2787634743217,-0.192404716479348,17.3815857892179,14.3643422288104,0.370774501210859,-0.0173198797447079,0.020345233881396,-0.000485776281978757,0,0,0,40.1396063351758,132.370732051504,-56.410127263861,56.5086637159381,48.2260338371208,-85.537378902771,55.8683807656008,74.3560895539075,-87.2024163931203,50.596622261169,13.7049679078103,-78.6416090397317,52.8930373966685,92.0786710919574,-39.7373241834209
1413.42994951404,-324.312099308446,1566.04212670956,1423.67189782203,-324.520414440838,1597.20932620939,1397.67654198611,-344.114591726431,1570.53941581463,1411.03278749815,-335.487903202438,1585.33544051494,-0.020332552538998,-0.0160787649574333,-0.00792086695739671,0,0,0,-0.365608972806252,0.752261471083314,-0.298773466472674,32.4414610457368,0.684208503418833,-0.462329548593298,-0.832016065684352,26.4488842844374,-0.284476196814632,17.3173413999228,14.5314718910191,0.270051918627548,-0.0137352229438601,0.0232215421504605,-0.00260444610255665,0,0,0,55.5360525222689,48.9030955645437,-86.8685445684277,39.7180400927018,132.689948910528,-56.8942870465545,57.8652549299682,73.0235281675036,-85.1587206264145,52.5274983445117,92.3215139181538,-40.0133599125755,50.9152175802887,13.5378603921983,-78.2737992835278
1413.43285282176,-324.409045749044,1566.11767642049,1423.67434098864,-324.614220464049,1597.2850479565,1397.68978393721,-344.220147908657,1570.61324950049,1411.04121913503,-335.587500877939,1585.41014036991,-0.0155439773714186,-0.0136081295212904,0.0025928821975128,0,0,0,-0.291907470852747,0.839726012813148,-0.253686407239642,32.5151461581161,0.769566183812345,-0.41962249237574,-0.756595436949247,26.536368964248,-0.22593535976853,17.3920047397755,14.6174558014634,0.321071626829537,-0.00227705303974432,0.020430376374789,-0.00330669174859439,0,0,0,57.1854326936968,48.0198192844227,-85.2345913723885,39.3045859057787,132.935317726851,-57.3709067025381,52.1380218097253,92.6284482790112,-40.4584254500012,51.6813026393732,12.7970592616001,-77.1439769724689,56.2112527051893,74.207875054018,-87.374942672659
1413.55258943118,-324.504624609338,1566.24430758496,1423.80875887438,-324.718780368238,1597.40679064814,1397.85101932474,-344.351232752461,1570.72839114865,1411.19204284054,-335.705981993902,1585.52731431463,0.0054239308479588,-0.00229153817171418,0.0400652780442163,0,0,0,-0.132984819630768,0.864958567316429,-0.137005067229317,32.6741468952927,0.791855400596972,-0.285293862028377,-0.595129360803074,26.5615266952941,-0.0535013711521919,17.551984474925,14.6396213675878,0.477374123045741,0.039760488178793,0.00617698923669864,-0.00456563922687635,0,0,0,38.9182031515485,133.014849987381,-57.988283681522,56.8682173943598,48.1503123521395,-85.7445913310395,52.0304584460157,92.7719952547117,-40.7572418479629,50.4860988677059,13.5510449999427,-78.6200985895397,55.700780990662,74.3458871553644,-88.0173592746807
1413.60866000883,-324.597913710888,1566.32379707695,1423.85869068289,-324.806475953613,1597.48833779187,1397.93828409415,-344.471475239242,1570.79761366587,1411.26223171347,-335.809878732956,1585.60236161373,0.0111945753189059,-0.00587406207393354,0.0635971291935037,0,0,0,-0.0388600884375253,0.918050765704207,-0.0564625385099933,32.7682314389055,0.84476463252884,-0.213305323526947,-0.500637383333922,26.6144523244087,0.0695242216050489,17.646451892748,14.6914514832316,0.576079003644326,0.0639513393166002,0.00995721048361636,-0.00393676548352983,0,0,0,56.8101298176844,48.040280475342,-85.8900498258269,39.2272733988401,132.707868335018,-57.8276577950259,50.5967997365171,13.3812684432844,-78.5118910569066,52.161953119271,92.6050594053321,-40.787738272928,55.3128166848291,74.5146586396269,-88.5336838084217
1413.78276208311,-324.719333932234,1566.43639753409,1424.0078524884,-324.925926459745,1597.60914317401,1398.1122332426,-344.595568233592,1570.89778743595,1411.42281952958,-335.931578272429,1585.71314995767,0.0089362419095562,-0.0198858394197932,0.0548521189148276,0,0,0,0.124133804763425,0.927453555758242,0.119826552714621,32.9311460468423,0.86938572852681,-0.0585014471397241,-0.349456919888087,26.6236166930597,0.250501135954804,17.8034778179505,14.7089341521896,0.743143353049209,0.0550963246249697,0.0204430393927643,0.00552586025412712,0,0,0,50.6803891899731,13.2889438263891,-78.425515990228,52.4586859479195,92.3755789225505,-40.5309247890847,56.5495003926765,48.1682564579287,-86.2346462574203,41.1022114868315,131.507208089348,-56.0321972417922
1414.12650054313,-324.88546007612,1566.61330580898,1424.30917983778,-325.088977551516,1597.7999511563,1398.42105753255,-344.736312388252,1571.06492195633,1411.72422009423,-336.083161757759,1585.89328147529,-0.00317451939650737,-0.0407992921505279,0.0184675880085129,0,0,0,0.402025360341261,0.880576213951464,0.432283526505149,33.2088556879599,0.848588531463817,0.217607857196588,-0.0921073862375774,26.5765219930771,0.523756719250009,18.0709491077863,14.6772030180512,1.01465663317085,0.0169842435975725,0.036916909741899,0.0190889723338344,0,0,0,50.5197360582366,13.4782704924089,-78.5862032417916,41.7742002805689,131.262469057063,-55.1930219605813,52.343535436406,92.4764805949374,-40.6538998525591,56.2523818252796,48.4677864893672,-86.6002023757363,55.013768776044,74.9434111664161,-88.7153285329392
